Date/Time,Totalizer (Liters),Consumption (Liters),Building,Source File
2025-02-19 04:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-19 04:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-19 04:32:00,655.65,14.56,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 04:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-19 05:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-19 05:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-19 05:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-19 05:32:00,655.84,0.19,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 06:02:00,655.84,0.0,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 06:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-19 06:29:00,741.67,105.14,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-19 06:29:00,736.71,80.72,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-19 06:29:00,741.67,105.14,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-19 06:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-19 06:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-19 06:59:00,743.48,1.81,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-19 06:59:00,744.41,7.7,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-19 06:59:00,743.48,1.81,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-19 08:02:00,700.76,44.92,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 08:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-19 08:29:00,757.51,14.03,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-19 08:29:00,757.51,14.03,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-19 08:29:00,784.16,39.75,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-19 10:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-19 10:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-19 10:02:00,728.5,27.74,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 10:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-19 10:32:00,728.6,0.1,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 10:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-19 10:59:00,833.63,49.47,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-19 10:59:00,785.77,28.26,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-19 10:59:00,785.77,28.26,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-19 11:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-19 11:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-19 11:02:00,728.6,0.0,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 11:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-19 11:29:00,794.97,9.2,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-19 11:29:00,794.97,9.2,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-19 11:29:00,833.63,0.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-19 11:59:00,850.63,17.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
